"win","kills","deaths","assists","largestKillingSpree","largestMultiKill","killingSprees","longestTimeSpentLiving","doubleKills","tripleKills","quadraKills","pentaKills","unrealKills","totalDamageDealt","magicDamageDealt","physicalDamageDealt","trueDamageDealt","largestCriticalStrike","totalDamageDealtToChampions","magicDamageDealtToChampions","physicalDamageDealtToChampions","trueDamageDealtToChampions","totalHeal","totalUnitsHealed","damageSelfMitigated","damageDealtToObjectives","damageDealtToTurrets","visionScore","timeCCingOthers","totalDamageTaken","magicalDamageTaken","physicalDamageTaken","trueDamageTaken","goldEarned","goldSpent","turretKills","inhibitorKills","totalMinionsKilled","neutralMinionsKilled","neutralMinionsKilledTeamJungle","neutralMinionsKilledEnemyJungle","totalTimeCrowdControlDealt","champLevel","visionWardsBoughtInGame","sightWardsBoughtInGame","wardsPlaced","wardsKilled","firstBloodKill","firstBloodAssist","firstTowerKill","firstTowerAssist","firstInhibitorKill","firstInhibitorAssist"
TRUE,1,0,0,0,1,0,0,0,0,0,0,0,3496,1473,1932,90,209,1291,702,498,90,508,1,369,0,0,1,0,1533,161,1282,90,1130,500,0,0,3,0,0,0,11,3,0,0,1,0,TRUE,FALSE,NA,NA,NA,NA
FALSE,16,12,25,6,1,3,768,0,0,0,0,0,231495,150565,73801,7128,0,54479,34537,17220,2722,19485,1,48301,29471,6260,29,17,62494,28123,32644,1726,20179,21575,3,2,117,33,7,2,277,18,0,0,13,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,8,6,1,4,1,2,390,0,0,0,0,0,62917,36482,20934,5500,0,9952,7451,1921,580,3257,1,0,0,0,0,0,13346,3476,9276,593,8930,8050,0,0,14,40,34,6,111,12,0,0,5,0,FALSE,FALSE,FALSE,FALSE,NA,NA
TRUE,8,7,14,4,1,2,721,0,0,0,0,0,157917,128537,28651,728,0,29504,25846,3450,208,272,1,0,0,0,0,0,20641,6801,13419,420,15202,13650,1,0,125,1,0,1,329,17,0,0,13,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,8,9,5,3,1,2,512,0,0,0,0,0,79809,57868,21941,0,212,23049,20109,2939,0,891,1,0,0,0,0,0,21796,8882,12392,522,11532,10150,1,0,74,0,0,0,402,15,0,0,8,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,9,8,10,3,1,3,484,0,0,0,0,0,190029,26916,151554,11560,0,29306,5330,22368,1608,12504,1,0,0,0,0,0,41007,7427,33372,208,15123,13875,1,0,61,72,45,27,345,18,1,0,8,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,10,5,5,6,1,1,794,0,0,0,0,0,111672,63736,37533,10402,0,15050,8042,6256,752,4873,1,0,0,0,0,0,21569,10933,10425,210,12415,12125,1,1,79,40,21,19,113,14,0,0,9,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
TRUE,5,4,12,2,1,1,678,0,0,0,0,0,178025,19013,29755,129255,0,11475,3965,7509,0,11255,4,34590,5328,2738,4,36,19623,4989,14418,216,10093,9150,0,0,61,4,0,0,399,12,0,0,3,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FALSE,3,12,1,0,1,0,269,0,0,0,0,0,28835,21116,7554,164,0,3513,2821,527,164,1716,1,0,0,0,0,0,17692,8447,8888,356,5103,5050,0,0,41,0,0,0,31,10,0,0,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,3,8,11,0,1,0,782,0,0,0,0,0,122423,0,122423,0,512,23073,0,23073,0,2622,2,0,0,0,0,0,25931,7830,17667,433,10990,10930,0,0,155,1,0,1,0,15,0,0,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,10,10,3,3,3,3,410,2,1,0,0,0,74601,3990,67412,3198,0,15412,2839,11267,1306,4559,1,13619,0,0,14,8,30355,7186,21279,1890,9055,8675,0,0,34,45,28,1,245,13,0,0,9,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,4,7,4,2,1,1,516,0,0,0,0,0,41418,32797,8621,0,0,13070,10616,2454,0,178,1,0,0,0,0,0,11285,3234,7882,168,6882,5720,0,0,35,0,0,0,212,11,0,0,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,9,7,9,7,1,1,954,0,0,0,0,0,88119,3930,76168,8020,0,14166,1695,11092,1378,7297,1,0,0,0,0,0,30808,13435,17201,172,10448,9875,0,0,31,64,29,35,347,14,0,0,8,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,5,15,12,2,2,1,203,1,0,0,0,0,57559,45792,7438,4328,0,16102,13451,1323,1328,2599,1,11074,219,105,13,36,27235,11896,14425,912,9194,9350,0,0,80,0,0,0,236,12,0,0,8,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,15,9,17,7,3,4,437,1,1,0,0,0,121318,27797,84447,9072,75,36090,7846,23053,5190,7469,1,0,0,0,0,0,54112,27078,25686,1348,15695,12975,2,0,78,26,25,1,198,17,0,0,6,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
FALSE,5,14,3,2,1,2,301,0,0,0,0,0,59019,47072,9344,2602,740,11462,10036,743,682,2689,1,8146,0,0,9,9,23635,7585,15763,286,7839,7075,0,0,31,28,20,0,115,13,0,0,7,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,1,4,34,0,1,0,390,0,0,0,0,0,32224,26974,4955,294,0,12737,11344,1098,294,2931,1,0,0,0,0,0,12672,6883,5788,0,8254,6870,1,0,19,0,NA,NA,127,15,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
FALSE,5,14,12,2,2,2,315,1,0,0,0,0,141300,132690,8118,492,673,22113,20920,1192,0,3562,1,0,0,0,0,0,26809,10517,15174,1118,14548,12285,3,0,139,6,6,0,354,16,0,0,10,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,2,8,2,0,1,0,297,0,0,0,0,0,72963,58161,14368,434,0,14960,12705,1820,434,47,1,0,0,0,0,0,15014,6608,8142,264,6728,6350,1,0,91,2,2,0,307,11,0,0,6,0,FALSE,FALSE,FALSE,FALSE,NA,NA
FALSE,2,7,2,0,1,0,337,0,0,0,0,0,22351,7992,9364,4994,0,3927,2889,1038,0,810,2,0,0,0,0,0,12910,3332,8233,1345,5161,4195,1,0,32,0,0,0,279,9,0,0,2,0,FALSE,FALSE,FALSE,FALSE,NA,NA
TRUE,2,4,13,0,1,0,568,0,0,0,0,0,42582,31259,11323,0,0,11627,9878,1749,0,355,1,0,0,0,0,0,10368,5164,5203,0,8637,7925,2,0,35,1,0,1,170,12,0,0,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,5,15,9,2,1,2,406,0,0,0,0,0,164271,1174,160737,2358,0,23940,176,22419,1344,13223,1,58171,4572,0,11,39,64481,16682,36875,10923,16253,17450,0,0,176,9,4,1,462,18,0,0,6,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,11,13,7,3,1,5,336,0,0,0,0,0,98127,14094,81227,2806,0,23248,6787,13654,2806,936,1,0,0,0,0,0,57174,20347,35690,1136,12766,12700,0,0,100,0,0,0,106,16,0,0,11,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,5,9,6,3,1,2,376,0,0,0,0,0,71115,56858,14256,0,0,19461,18008,1453,0,492,1,0,0,0,0,0,15080,5743,9337,0,11561,11085,0,1,58,0,0,0,222,13,0,0,6,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
TRUE,17,10,12,4,1,5,579,0,0,0,0,0,207024,186340,17044,3639,691,55369,50035,3345,1989,42386,1,0,0,0,0,0,56445,11273,38913,6258,17811,16350,1,1,163,15,2,13,590,18,0,0,9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,11,7,8,5,2,2,500,1,0,0,0,0,115021,72962,35961,6098,0,20947,12331,6768,1848,6112,1,0,0,0,0,0,31581,10000,20329,1250,13303,13175,0,0,100,25,6,19,576,15,0,0,15,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,12,13,9,3,1,2,408,0,0,0,0,0,139261,57330,72784,9146,0,26595,13364,11538,1692,4202,1,0,0,0,0,0,31662,10501,19342,1818,14580,14300,1,0,78,39,23,16,216,16,0,0,10,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,11,13,4,2,1,2,422,0,0,0,0,0,97458,6754,89628,1076,0,26703,2635,22992,1076,1395,1,0,0,0,0,0,26267,8980,16067,1220,11547,10170,0,0,111,0,0,0,76,16,0,0,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,11,7,9,5,1,2,384,0,0,0,0,0,124325,46524,68409,9391,0,21441,7311,12620,1510,12599,4,0,0,0,0,0,31759,11472,19797,490,13177,12083,4,1,64,49,25,24,728,15,0,0,6,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
TRUE,18,6,13,5,2,5,682,4,0,0,0,0,199682,19113,179469,1100,919,34155,8298,24808,1048,1611,1,0,0,0,0,0,21236,4469,16617,150,17177,15750,3,1,160,3,0,3,207,18,0,0,7,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,8,16,17,3,2,2,547,1,0,0,0,0,94532,82968,11319,245,0,32002,28336,3420,245,3192,1,0,0,0,0,0,37928,22869,13741,1317,14693,16025,2,0,67,0,0,0,385,15,0,0,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,2,4,3,0,1,0,575,0,0,0,0,0,35810,3952,31429,428,332,9268,1964,6876,428,20,1,0,0,0,0,0,9564,6092,3135,337,5455,5100,0,0,51,2,2,0,148,10,0,0,2,0,FALSE,FALSE,FALSE,FALSE,NA,NA
TRUE,8,4,8,4,1,2,726,0,0,0,0,0,81183,56673,13331,11178,1584,13051,11358,1107,586,5296,1,11540,21533,1679,8,17,17748,3888,13105,755,10453,9775,2,1,32,58,25,9,270,13,0,0,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
FALSE,10,15,11,2,2,3,609,1,0,0,0,0,158752,137113,12589,9049,0,40500,36911,1605,1983,22637,1,0,0,0,0,0,55325,11182,43282,860,14930,14075,1,0,59,39,25,14,455,18,0,0,14,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,9,9,12,2,1,3,435,0,0,0,0,0,147856,3303,137919,6633,933,32294,1382,28275,2635,2649,3,11399,20110,10045,21,10,25177,7556,17349,272,15298,13550,1,1,148,3,0,0,270,17,0,0,11,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,4,7,4,2,1,1,274,0,0,0,0,0,33442,19658,11310,2474,0,9526,6245,2709,572,1744,1,6228,5102,0,9,0,15463,3307,11671,484,5488,5210,0,0,28,4,2,2,149,8,0,0,6,1,FALSE,FALSE,FALSE,FALSE,NA,NA
TRUE,4,5,11,2,1,1,719,0,0,0,0,0,56712,37906,10611,8195,470,10618,8884,832,901,5335,1,8525,3480,0,14,16,18082,5844,12050,186,8730,8025,0,0,16,64,31,4,286,12,0,0,6,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,5,10,16,0,1,0,894,0,0,0,0,0,129472,103606,15454,10412,0,31626,27887,1744,1994,13688,1,0,0,0,0,0,37071,6068,30345,658,12946,12670,0,1,41,53,44,9,446,16,0,0,5,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,12,11,7,3,2,3,211,1,0,0,0,0,69752,18526,40419,10806,298,20400,7094,10026,3279,2958,4,11332,1374,0,3,7,20962,5498,14704,760,10025,9000,0,0,81,4,0,0,588,13,0,0,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,2,6,2,2,1,1,496,0,0,0,0,0,32078,23543,5379,3156,0,6845,5697,766,382,3955,1,0,0,0,0,0,13456,3660,9564,232,4736,4305,0,0,16,20,20,0,136,8,0,0,0,0,FALSE,FALSE,FALSE,FALSE,NA,NA
FALSE,5,9,4,2,1,2,241,0,0,0,0,0,45125,16687,28437,0,0,10447,3526,6920,0,2934,1,0,0,0,0,0,22247,5404,16758,84,6616,6533,0,0,56,0,0,0,36,11,0,0,4,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,5,12,5,0,1,0,284,0,0,0,0,0,70681,29792,35194,5695,0,17426,6783,9138,1504,0,0,0,0,0,0,0,23732,2877,20610,244,8826,7815,0,0,30,21,15,6,131,14,0,0,7,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,0,1,0,0,0,0,175,0,0,0,0,0,2826,1322,1504,0,0,885,462,423,0,0,0,0,0,0,0,0,815,0,815,0,817,500,0,0,6,0,0,0,0,2,0,0,1,0,FALSE,FALSE,NA,NA,NA,NA
FALSE,18,11,10,3,2,6,411,1,0,0,0,0,99733,83153,11432,5148,1067,38287,34982,1596,1708,6949,1,19151,0,0,14,29,36812,11305,23531,1975,13266,11875,0,0,13,74,40,1,411,15,0,0,9,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,10,7,10,3,2,4,274,2,0,0,0,0,78353,66105,11338,910,425,18929,15782,2236,910,9706,1,0,0,0,0,0,17661,5206,12262,192,10173,8300,0,0,66,0,0,0,454,13,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,2,9,6,0,1,0,283,0,0,0,0,0,54046,46792,7253,0,572,10705,9400,1305,0,173,1,0,0,0,0,0,16120,2654,13016,450,8125,7650,0,0,63,3,3,0,37,12,0,0,7,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,0,7,23,0,0,0,619,0,0,0,0,0,20251,13889,6100,261,0,6042,5023,757,261,27088,5,8361,2551,1753,5,46,20262,6833,13104,324,11565,9800,0,0,32,0,0,0,265,14,0,0,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
TRUE,3,4,6,0,1,0,476,0,0,0,0,0,43110,4375,38282,452,0,9571,1252,7866,452,288,1,0,0,0,0,0,8138,5529,2507,102,7054,6500,1,0,74,0,0,0,51,10,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,13,9,8,5,3,2,522,1,1,0,0,0,227288,77421,140034,9832,0,32289,7410,21686,3192,22186,1,59544,19683,4724,30,23,58705,10586,43407,4711,18302,16083,2,0,118,106,65,8,150,18,0,0,12,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,4,5,12,2,1,2,537,0,0,0,0,0,89477,71258,18219,0,0,15943,13926,2017,0,607,1,0,0,0,0,0,13401,1649,11614,137,10742,9555,0,0,75,1,0,1,375,14,0,0,5,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
FALSE,3,6,4,2,2,1,503,1,0,0,0,0,47770,11022,32048,4699,0,5653,1906,3162,584,4775,1,0,0,0,0,0,15082,908,13907,266,5759,5620,1,0,28,23,19,4,345,9,0,0,1,0,FALSE,FALSE,FALSE,FALSE,NA,NA
FALSE,0,0,0,0,0,0,0,0,0,0,0,0,6420,1165,4454,800,0,0,0,0,0,905,1,414,0,0,0,0,1131,148,983,0,960,500,0,0,0,12,8,0,0,2,0,0,0,0,FALSE,FALSE,NA,NA,NA,NA
TRUE,1,6,6,0,1,0,286,0,0,0,0,0,62653,13829,42237,6586,0,7086,1532,5157,396,3243,1,0,0,0,0,0,15395,2371,12950,74,7388,6250,0,0,22,42,26,16,197,11,0,0,5,2,FALSE,FALSE,FALSE,FALSE,NA,NA
FALSE,4,10,7,2,2,1,276,1,0,0,0,0,81726,71540,6706,3480,0,19794,19310,483,0,4450,2,0,0,0,0,0,41047,16561,11196,13289,25838,23800,1,0,53,0,0,0,1701,15,0,0,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,6,8,14,3,1,2,655,0,0,0,0,0,75208,46029,23464,5714,0,19961,12491,5930,1540,2948,1,0,0,0,0,0,27552,12041,15356,154,10959,10375,0,0,40,29,25,4,323,14,0,0,9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,17,12,13,6,2,3,536,3,0,0,0,0,129122,98957,28364,1800,0,51553,34948,14804,1800,3909,1,0,0,0,0,0,39972,16878,21681,1413,14406,12050,0,0,102,0,0,0,415,17,0,0,7,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,2,15,3,0,2,0,103,1,0,0,0,0,25072,23187,1885,0,0,6661,6103,558,0,723,1,5048,420,420,2,19,19882,9827,9912,142,6767,6135,0,0,21,1,0,0,372,10,0,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,18,17,13,3,2,5,249,1,0,0,0,0,125047,41758,74057,9230,0,30884,16363,12709,1812,21645,1,33655,18695,2278,16,58,54990,16898,34454,3637,15342,16125,1,0,55,48,25,23,399,16,0,0,10,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,1,9,8,0,1,0,446,0,0,0,0,0,81194,46466,33604,1124,344,12893,7161,4607,1124,4896,3,0,0,0,0,0,22071,6051,14553,1466,8950,8700,0,0,105,2,0,2,82,13,0,0,8,0,FALSE,FALSE,FALSE,FALSE,NA,NA
FALSE,5,7,3,2,1,1,395,0,0,0,0,0,55685,9247,46155,282,368,12725,3081,9362,282,60,1,0,0,0,0,0,13287,4970,7959,357,6919,6000,0,0,82,0,0,0,147,11,0,0,4,0,FALSE,FALSE,FALSE,FALSE,NA,NA
FALSE,10,18,17,7,3,2,324,1,1,0,0,0,83055,64763,16441,1851,0,23736,20238,2274,1223,953,1,0,0,0,0,0,37051,15520,20487,1044,12265,11305,0,0,66,3,3,0,2826,16,0,0,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,16,13,28,3,2,5,657,1,0,0,0,0,451784,411796,31329,8658,789,93599,86552,6248,798,70405,1,0,0,0,0,0,101359,38069,62256,1034,27113,26400,2,0,331,1,0,1,2640,18,0,0,15,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,8,13,10,2,1,2,303,0,0,0,0,0,75188,69186,2872,3130,426,15593,14977,136,480,1222,1,0,0,0,0,0,19437,7143,12269,25,9788,9710,0,0,31,12,12,0,459,14,0,0,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,3,12,6,0,1,0,295,0,0,0,0,0,55555,5954,48781,820,288,12712,2472,9420,820,617,1,0,0,0,0,0,19798,7512,11123,1162,8139,7850,0,0,84,0,0,0,216,11,0,0,1,2,FALSE,FALSE,FALSE,FALSE,NA,NA
TRUE,6,6,3,3,2,1,364,1,0,0,0,0,73162,59587,13004,570,0,8652,7370,711,570,650,1,0,0,0,0,0,12358,6925,5008,424,7975,7550,0,0,112,0,0,0,218,13,0,0,6,0,FALSE,FALSE,FALSE,FALSE,NA,NA
TRUE,21,19,11,4,2,5,368,1,0,0,0,0,208463,177224,25052,6187,0,62356,55165,2628,4561,4661,1,30068,5987,3683,28,80,50459,19094,27323,4042,22834,20600,0,2,183,9,0,8,204,18,0,0,15,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,23,13,10,4,2,7,479,3,0,0,0,0,216972,591,202979,13401,1011,71548,451,62788,8308,1994,1,17522,7800,3762,9,17,37902,14271,21694,1936,18399,17300,2,0,171,2,2,0,346,18,0,0,6,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,13,6,5,3,3,5,646,2,1,0,0,0,157682,5272,143289,9120,0,19239,3420,14438,1380,12260,1,20994,24933,7456,15,9,30583,4427,20468,5687,14623,14125,3,1,64,80,33,16,392,15,0,0,7,2,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
FALSE,7,13,4,2,2,2,574,1,0,0,0,0,32446,23602,8025,818,0,13057,8278,3960,818,468,1,0,0,0,0,0,22461,6016,15202,1242,9965,8850,0,0,25,2,1,1,35,12,0,0,7,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FALSE,5,14,8,0,1,0,314,0,0,0,0,0,102730,86788,15942,0,0,19314,17261,2053,0,79,1,0,0,0,0,0,20607,5677,14511,418,12419,11700,0,0,76,0,0,0,195,15,0,0,10,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,5,4,20,4,2,1,857,1,0,0,0,0,82881,60706,15453,6722,0,14241,11316,1538,1386,25322,1,24321,12117,2545,9,38,44878,18142,23747,2988,11051,9125,0,0,56,40,13,27,415,14,0,0,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
TRUE,2,6,10,0,1,0,431,0,0,0,0,0,22685,16676,6009,0,0,7909,6318,1591,0,180,1,0,0,0,0,0,12471,4274,7640,556,8311,7735,0,0,14,0,0,0,193,12,0,0,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,14,14,12,5,3,3,558,1,1,0,0,0,196337,188411,7926,0,791,64130,62213,1917,0,1183,1,0,0,0,0,0,42744,4088,35527,3128,16830,16870,1,0,166,4,4,0,367,18,0,0,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,1,6,0,0,1,0,435,0,0,0,0,0,48912,5558,43354,0,415,5802,1078,4723,0,1069,3,0,0,0,0,0,9812,3836,5927,48,5559,5100,0,0,94,0,0,0,135,9,0,0,3,0,TRUE,FALSE,FALSE,FALSE,NA,NA
TRUE,4,11,13,2,1,1,382,0,0,0,0,0,83021,51617,29428,1975,0,14466,12234,2091,140,3657,4,0,0,0,0,0,25868,10798,14920,150,13996,15000,3,0,79,1,0,1,333,17,0,0,7,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,21,6,12,5,3,6,570,3,1,0,0,0,216477,9017,199277,8182,557,34098,3088,29112,1898,11346,1,0,0,0,0,0,45071,16464,26718,1889,18971,18075,1,1,97,82,40,42,725,18,0,0,13,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,4,17,6,0,1,0,241,0,0,0,0,0,108972,31857,52182,24932,288,17035,7392,4599,5043,2010,3,13052,4246,3770,7,12,35648,9475,25850,322,10361,9200,1,0,115,1,0,0,1048,15,0,0,5,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,20,20,12,3,3,6,493,3,1,0,0,0,215573,7871,194413,13289,1004,53176,3201,43160,6814,3599,1,0,0,0,0,0,47010,28518,16062,2428,18382,16450,0,0,179,4,0,4,452,18,0,0,8,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,1,6,21,0,1,0,770,0,0,0,0,0,27523,16802,10283,437,0,5520,4059,1460,0,11264,5,0,0,0,0,0,10425,3017,7288,119,9730,10450,1,1,21,0,0,0,776,13,0,0,7,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
FALSE,6,11,6,4,1,1,402,0,0,0,0,0,74444,18199,50295,5949,0,10044,5110,4046,888,7847,1,0,0,0,0,0,30651,7813,21091,1746,9000,7625,0,0,53,35,17,18,323,12,0,0,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,9,12,16,4,2,3,589,1,0,0,0,0,193956,129421,55454,9079,0,35955,24094,9226,2634,6248,1,0,0,0,0,0,68311,30224,36470,1616,16030,15615,2,0,113,39,31,8,205,18,0,0,7,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
TRUE,17,7,9,5,3,4,533,2,1,0,0,0,158902,91218,60191,7492,0,32929,17976,12705,2248,5055,1,0,0,0,0,0,28871,9759,17930,1180,16169,14275,3,0,91,25,17,8,738,18,0,0,10,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,1,10,14,0,1,0,341,0,0,0,0,0,53936,43789,10147,0,0,15005,13057,1947,0,0,0,0,0,0,0,0,17921,7711,9276,933,9363,8250,0,0,47,0,0,0,97,12,0,0,7,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,12,9,11,4,2,3,680,1,0,0,0,0,91011,5421,84454,1136,0,23371,2945,19310,1116,1762,1,0,0,0,0,0,20906,10078,9070,1758,13406,13200,1,0,108,0,0,0,102,14,0,0,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
FALSE,16,16,11,7,2,2,865,1,0,0,0,0,323075,109413,193308,20355,0,44131,26914,13217,3999,26166,1,0,0,0,0,0,83573,27338,55540,695,20728,18605,2,1,139,61,51,10,975,18,0,0,5,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,4,13,14,2,1,1,360,0,0,0,0,0,28509,19831,8678,0,0,14017,11624,2393,0,5816,5,0,0,0,0,0,25808,14625,10027,1155,10237,9350,0,0,7,1,1,0,308,15,0,0,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,3,12,11,0,1,0,347,0,0,0,0,0,73676,28050,40678,4947,27,20296,4943,13424,1929,21741,5,51719,2951,1892,2,63,37875,10226,26752,896,9310,9150,0,0,54,4,3,0,626,13,0,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,7,10,13,3,1,2,1005,0,0,0,0,0,203259,132186,70000,1072,0,37381,31690,5691,0,6898,3,0,0,0,0,0,29945,14585,14407,952,17254,16300,3,1,158,26,5,21,628,18,0,0,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,6,6,13,2,1,2,640,0,0,0,0,0,154407,14976,139430,0,0,25821,6250,19570,0,16691,1,0,0,0,0,0,44364,17818,24627,1918,14779,14400,1,1,176,5,0,5,721,18,0,0,11,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,2,17,1,0,1,0,226,0,0,0,0,0,88014,57441,29432,1140,0,18518,13811,3566,1140,0,0,0,0,0,0,0,26271,11096,15175,0,11019,10600,1,0,109,3,2,1,92,12,0,0,6,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,11,14,7,3,2,2,341,1,0,0,0,0,133498,81772,49023,2702,436,30699,21766,7382,1550,840,1,0,0,0,0,0,29094,14077,13923,1093,15098,14400,1,0,143,2,2,0,167,16,0,0,7,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FALSE,4,13,3,2,1,1,473,0,0,0,0,0,128483,85188,33343,9951,0,16176,13082,1998,1096,7581,1,0,0,0,0,0,30710,12749,16902,1057,12550,11525,1,0,86,31,21,10,83,16,0,0,7,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,6,11,5,3,1,1,603,0,0,0,0,0,167419,88011,68004,11403,0,18964,8656,9203,1104,2927,1,0,0,0,0,0,29886,10694,18810,380,14872,13645,2,0,112,37,28,9,2196,16,0,0,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,1,4,5,0,1,0,426,0,0,0,0,0,60316,32888,26990,438,237,5260,2336,2486,438,1606,3,0,0,0,0,0,10675,1802,8753,120,6787,5650,1,0,97,4,4,0,55,10,0,0,4,1,FALSE,FALSE,FALSE,TRUE,NA,NA
TRUE,17,11,27,3,2,2,461,1,0,0,0,0,269075,82013,169359,17703,182,41366,9384,27987,3995,29192,1,80849,12671,4299,49,42,86827,47417,31554,7854,22515,19183,0,0,186,65,44,4,278,18,0,0,17,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
TRUE,6,9,19,2,1,0,837,0,0,0,0,0,175128,68026,101146,5956,26,24085,6001,15990,2094,11899,1,51448,11960,2502,16,38,56086,18205,37098,782,15816,13400,0,1,108,75,42,13,256,18,0,0,8,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
